2934,2935,Fri Aug 13 02:53:31 2021,8386973,truck	2934,4,4785,PC787D664	,,2935,Fri,Aug,13,02:53:31,2021,8386973,,,,4785.0,PC787D664,,
2935,2936,Wed Aug 11 08:47:22 2021,3983559,car	2935,2,4162,PC51A39A7	,,2936,Wed,Aug,11,08:47:22,2021,3983559,,,,4162.0,PC51A39A7,,
2936,2937,Sat Jul 31 13:04:53 2021,4058953,car	2936,2,4253,PC82A16E6	,,2937,Sat,Jul,31,13:04:53,2021,4058953,,,,4253.0,PC82A16E6,,
2937,2938,Fri Aug  6 14:14:26 2021,1464111,van	2937,2,4361,PC2E0C888	,,2938,Fri,Aug,,6,14:14:26,2021,1464111,,,,4361,,
2938,2939,Thu Aug 12 12:48:35 2021,3346180,car	2938,2,4243,PCC4F7DCE	,,2939,Thu,Aug,12,12:48:35,2021,3346180,,,,4243.0,PCC4F7DCE,,
2939,2940,Thu Aug 19 01:17:17 2021,5726688,car	2939,2,4608,PCACD1BEE	,,2940,Thu,Aug,19,01:17:17,2021,5726688,,,,4608.0,PCACD1BEE,,
2940,2941,Sun Aug 15 01:55:09 2021,8794304,truck	2940,4,4697,PCFDB2BA6	,,2941,Sun,Aug,15,01:55:09,2021,8794304,,,,4697.0,PCFDB2BA6,,
2941,2942,Tue Aug  3 09:23:09 2021,7154268,truck	2941,4,4884,PC3FB1BB6	,,2942,Tue,Aug,,3,09:23:09,2021,7154268,,,,4884,,
2942,2943,Sat Aug 14 12:14:17 2021,8920300,truck	2942,4,4846,PCBABD060	,,2943,Sat,Aug,14,12:14:17,2021,8920300,,,,4846.0,PCBABD060,,
2943,2944,Thu Jul 29 18:57:44 2021,4485145,car	2943,2,4151,PC0AB2B55	,,2944,Thu,Jul,29,18:57:44,2021,4485145,,,,4151.0,PC0AB2B55,,
2944,2945,Wed Aug 18 15:40:40 2021,2070638,car	2944,2,4877,PC155D90A	,,2945,Wed,Aug,18,15:40:40,2021,2070638,,,,4877.0,PC155D90A,,
2945,2946,Wed Aug 11 15:48:19 2021,3213191,car	2945,2,4062,PCDA37101	,,2946,Wed,Aug,11,15:48:19,2021,3213191,,,,4062.0,PCDA37101,,
2946,2947,Thu Jul 29 20:40:24 2021,6009553,car	2946,2,4740,PC04EDDB4	,,2947,Thu,Jul,29,20:40:24,2021,6009553,,,,4740.0,PC04EDDB4,,
2947,2948,Wed Aug 11 17:56:05 2021,4525550,truck	2947,4,4183,PCF5E7754	,,2948,Wed,Aug,11,17:56:05,2021,4525550,,,,4183.0,PCF5E7754,,
2948,2949,Wed Aug  4 12:30:44 2021,6122862,truck	2948,4,4370,PC70B7987	,,2949,Wed,Aug,,4,12:30:44,2021,6122862,,,,4370,,
2949,2950,Sat Aug 14 12:45:25 2021,3238284,car	2949,2,4494,PC1592ACA	,,2950,Sat,Aug,14,12:45:25,2021,3238284,,,,4494.0,PC1592ACA,,
2950,2951,Sat Jul 31 11:49:20 2021,7691955,car	2950,2,4339,PCDE1D204	,,2951,Sat,Jul,31,11:49:20,2021,7691955,,,,4339.0,PCDE1D204,,
2951,2952,Sat Jul 31 14:50:44 2021,263539,car	2951,2,4136,PCA579A65	,,2952,Sat,Jul,31,14:50:44,2021,263539,,,,,4136,,
2952,2953,Thu Aug 12 11:22:04 2021,6581057,car	2952,2,5003,PCAC9371E	,,2953,Thu,Aug,12,11:22:04,2021,6581057,,,,5003.0,PCAC9371E,,
2953,2954,Wed Aug  4 00:58:27 2021,6992288,car	2953,2,4333,PCCCAD2AC	,,2954,Wed,Aug,,4,00:58:27,2021,6992288,,,,4333,,
2954,2955,Mon Aug 16 09:54:53 2021,1178799,car	2954,2,4436,PC0CF9451	,,2955,Mon,Aug,16,09:54:53,2021,1178799,,,,4436.0,PC0CF9451,,
2955,2956,Fri Aug 13 03:32:53 2021,9827902,van	2955,2,4385,PC148C815	,,2956,Fri,Aug,13,03:32:53,2021,9827902,,,,4385.0,PC148C815,,
2956,2957,Fri Aug  6 17:45:52 2021,9208164,car	2956,2,4942,PCD51A740	,,2957,Fri,Aug,,6,17:45:52,2021,9208164,,,,4942,,
2957,2958,Fri Aug 13 15:02:32 2021,3660284,car	2957,2,4023,PC77793DF	,,2958,Fri,Aug,13,15:02:32,2021,3660284,,,,4023.0,PC77793DF,,
2958,2959,Sun Aug 15 01:51:01 2021,4168284,van	2958,2,4042,PC5D4DE09	,,2959,Sun,Aug,15,01:51:01,2021,4168284,,,,4042.0,PC5D4DE09,,
2959,2960,Wed Aug 11 17:11:06 2021,8870705,car	2959,2,4647,PCDD56814	,,2960,Wed,Aug,11,17:11:06,2021,8870705,,,,4647.0,PCDD56814,,
2960,2961,Thu Aug  5 07:21:35 2021,9713526,car	2960,2,4610,PCA4D3E9B	,,2961,Thu,Aug,,5,07:21:35,2021,9713526,,,,4610,,
2961,2962,Sat Aug  7 09:44:45 2021,4580178,car	2961,2,4319,PCAD79413	,,2962,Sat,Aug,,7,09:44:45,2021,4580178,,,,4319,,
2962,2963,Sat Jul 31 07:46:24 2021,2266444,car	2962,2,4532,PC8DD921E	,,2963,Sat,Jul,31,07:46:24,2021,2266444,,,,4532.0,PC8DD921E,,
2963,2964,Thu Jul 29 14:34:34 2021,1920617,car	2963,2,4866,PC3137434	,,2964,Thu,Jul,29,14:34:34,2021,1920617,,,,4866.0,PC3137434,,
2964,2965,Sun Aug 15 01:12:34 2021,9592860,car	2964,2,4397,PCB070250	,,2965,Sun,Aug,15,01:12:34,2021,9592860,,,,4397.0,PCB070250,,
2965,2966,Sun Aug 22 04:43:08 2021,978706,truck	2965,4,4348,PCD66314D	,,2966,Sun,Aug,22,04:43:08,2021,978706,,,,,4348,,
2966,2967,Wed Aug 11 19:02:38 2021,4433962,car	2966,2,4857,PC59F4E22	,,2967,Wed,Aug,11,19:02:38,2021,4433962,,,,4857.0,PC59F4E22,,
2967,2968,Sun Aug 22 01:06:50 2021,5280547,car	2967,2,4151,PC0AB2B55	,,2968,Sun,Aug,22,01:06:50,2021,5280547,,,,4151.0,PC0AB2B55,,
2968,2969,Sat Aug 21 00:32:31 2021,9608324,car	2968,2,4518,PCC7B407A	,,2969,Sat,Aug,21,00:32:31,2021,9608324,,,,4518.0,PCC7B407A,,
2969,2970,Tue Aug 10 15:59:28 2021,7407420,car	2969,2,4622,PCF31BD97	,,2970,Tue,Aug,10,15:59:28,2021,7407420,,,,4622.0,PCF31BD97,,
2970,2971,Fri Aug 20 08:54:20 2021,6935853,car	2970,2,4338,PC6203962	,,2971,Fri,Aug,20,08:54:20,2021,6935853,,,,4338.0,PC6203962,,
2971,2972,Thu Aug  5 10:26:07 2021,827626,truck	2971,4,4757,PC126524C	,,2972,Thu,Aug,,5,10:26:07,2021,827626,,,,,,
2972,2973,Tue Aug  3 09:42:07 2021,1380070,van	2972,2,4691,PCFAB001F	,,2973,Tue,Aug,,3,09:42:07,2021,1380070,,,,4691,,
2973,2974,Sun Aug  1 13:30:36 2021,4105360,car	2973,2,4981,PC6B14C5D	,,2974,Sun,Aug,,1,13:30:36,2021,4105360,,,,4981,,
2974,2975,Wed Aug 11 21:54:20 2021,7640348,car	2974,2,4048,PC1FE6483	,,2975,Wed,Aug,11,21:54:20,2021,7640348,,,,4048.0,PC1FE6483,,
2975,2976,Sat Jul 31 15:08:49 2021,3451272,car	2975,2,4781,PC0D83A1E	,,2976,Sat,Jul,31,15:08:49,2021,3451272,,,,4781.0,PC0D83A1E,,
2976,2977,Sat Aug 21 17:19:38 2021,6610643,car	2976,2,4115,PCF5D4B0A	,,2977,Sat,Aug,21,17:19:38,2021,6610643,,,,4115.0,PCF5D4B0A,,
2977,2978,Sat Aug 14 07:25:54 2021,4778919,car	2977,2,4412,PC821BC98	,,2978,Sat,Aug,14,07:25:54,2021,4778919,,,,4412.0,PC821BC98,,
2978,2979,Wed Aug  4 20:25:42 2021,8983354,car	2978,2,4682,PCBB02F92	,,2979,Wed,Aug,,4,20:25:42,2021,8983354,,,,4682,,
2979,2980,Sat Aug 14 12:35:48 2021,1654079,car	2979,2,4298,PC3E474F6	,,2980,Sat,Aug,14,12:35:48,2021,1654079,,,,4298.0,PC3E474F6,,
2980,2981,Fri Aug 20 10:08:39 2021,4832452,car	2980,2,4467,PCF5E0389	,,2981,Fri,Aug,20,10:08:39,2021,4832452,,,,4467.0,PCF5E0389,,
2981,2982,Sun Aug  1 19:15:30 2021,5053890,car	2981,2,4604,PC0553E32	,,2982,Sun,Aug,,1,19:15:30,2021,5053890,,,,4604,,
2982,2983,Mon Aug  9 23:48:25 2021,7224391,car	2982,2,4909,PCDED6F20	,,2983,Mon,Aug,,9,23:48:25,2021,7224391,,,,4909,,
2983,2984,Fri Aug  6 05:04:53 2021,4243256,car	2983,2,4111,PC07F012A	,,2984,Fri,Aug,,6,05:04:53,2021,4243256,,,,4111,,
2984,2985,Sat Aug  7 02:14:20 2021,3761184,car	2984,2,4928,PC16E79D4	,,2985,Sat,Aug,,7,02:14:20,2021,3761184,,,,4928,,
2985,2986,Mon Aug  2 20:03:41 2021,4147615,car	2985,2,4483,PC7F7FFF0	,,2986,Mon,Aug,,2,20:03:41,2021,4147615,,,,4483,,
2986,2987,Tue Aug 10 14:54:00 2021,9499316,truck	2986,4,4852,PC68969FB	,,2987,Tue,Aug,10,14:54:00,2021,9499316,,,,4852.0,PC68969FB,,
2987,2988,Sun Aug  1 07:14:43 2021,8008301,car	2987,2,4827,PC7D68CD9	,,2988,Sun,Aug,,1,07:14:43,2021,8008301,,,,4827,,
2988,2989,Wed Aug  4 15:46:50 2021,8118452,truck	2988,4,4666,PCE8CBA37	,,2989,Wed,Aug,,4,15:46:50,2021,8118452,,,,4666,,
2989,2990,Mon Aug  9 23:04:04 2021,5740854,car	2989,2,4692,PC1CDFCF6	,,2990,Mon,Aug,,9,23:04:04,2021,5740854,,,,4692,,
2990,2991,Thu Aug  5 19:10:07 2021,908982,car	2990,2,4501,PC5D41947	,,2991,Thu,Aug,,5,19:10:07,2021,908982,,,,,,
2991,2992,Sat Jul 31 08:03:07 2021,1616597,truck	2991,4,4930,PC22F748B	,,2992,Sat,Jul,31,08:03:07,2021,1616597,,,,4930.0,PC22F748B,,
2992,2993,Thu Aug  5 02:54:05 2021,671310,car	2992,2,4778,PCCCADDBD	,,2993,Thu,Aug,,5,02:54:05,2021,671310,,,,,,
2993,2994,Wed Aug 11 07:50:03 2021,1225326,truck	2993,4,4672,PC03AE86F	,,2994,Wed,Aug,11,07:50:03,2021,1225326,,,,4672.0,PC03AE86F,,
2994,2995,Wed Aug  4 03:56:22 2021,7807921,van	2994,2,4097,PCB1B5BEC	,,2995,Wed,Aug,,4,03:56:22,2021,7807921,,,,4097,,
2995,2996,Sun Aug  8 05:33:45 2021,7259326,car	2995,2,4033,PC783B5FC	,,2996,Sun,Aug,,8,05:33:45,2021,7259326,,,,4033,,
2996,2997,Thu Jul 29 11:41:52 2021,7802776,car	2996,2,4519,PC92A6471	,,2997,Thu,Jul,29,11:41:52,2021,7802776,,,,4519.0,PC92A6471,,
2997,2998,Thu Aug  5 12:55:54 2021,6603295,truck	2997,4,4790,PC2387B02	,,2998,Thu,Aug,,5,12:55:54,2021,6603295,,,,4790,,
2998,2999,Thu Aug 12 22:52:02 2021,9926082,car	2998,2,4390,PC983A913	,,2999,Thu,Aug,12,22:52:02,2021,9926082,,,,4390.0,PC983A913,,
2999,3000,Fri Aug 13 00:52:39 2021,7933728,car	2999,2,4107,PC7607A5D	,,3000,Fri,Aug,13,00:52:39,2021,7933728,,,,4107.0,PC7607A5D,,
3000,3001,Sat Aug  7 00:12:41 2021,9029580,car	3000,2,4482,PCB6A16D7	,,3001,Sat,Aug,,7,00:12:41,2021,9029580,,,,4482,,
3001,3002,Tue Aug 10 01:41:37 2021,295539,car	3001,2,4811,PCBF83C7A	,,3002,Tue,Aug,10,01:41:37,2021,295539,,,,,4811,,
3002,3003,Thu Aug 12 10:08:40 2021,480396,car	3002,2,4580,PC48664B7	,,3003,Thu,Aug,12,10:08:40,2021,480396,,,,,4580,,
3003,3004,Wed Aug  4 12:06:45 2021,5857166,car	3003,2,4729,PC5170BF4	,,3004,Wed,Aug,,4,12:06:45,2021,5857166,,,,4729,,
3004,3005,Sun Aug  1 02:06:01 2021,3116688,truck	3004,4,4256,PC9DD0BBD	,,3005,Sun,Aug,,1,02:06:01,2021,3116688,,,,4256,,
3005,3006,Sat Aug 21 19:49:06 2021,8403299,car	3005,2,4204,PC5881E06	,,3006,Sat,Aug,21,19:49:06,2021,8403299,,,,4204.0,PC5881E06,,
3006,3007,Fri Jul 30 22:45:53 2021,7621099,car	3006,2,4713,PCD4A1214	,,3007,Fri,Jul,30,22:45:53,2021,7621099,,,,4713.0,PCD4A1214,,
3007,3008,Fri Aug  6 23:39:35 2021,4856438,van	3007,2,4120,PC6700C62	,,3008,Fri,Aug,,6,23:39:35,2021,4856438,,,,4120,,
3008,3009,Fri Aug 20 10:33:23 2021,2468442,car	3008,2,4076,PC47B8825	,,3009,Fri,Aug,20,10:33:23,2021,2468442,,,,4076.0,PC47B8825,,
3009,3010,Sun Aug 15 14:27:05 2021,5027932,car	3009,2,4620,PC43973F9	,,3010,Sun,Aug,15,14:27:05,2021,5027932,,,,4620.0,PC43973F9,,
3010,3011,Sat Aug  7 15:26:19 2021,216964,van	3010,2,4829,PCEC030F2	,,3011,Sat,Aug,,7,15:26:19,2021,216964,,,,,,
3011,3012,Thu Aug  5 10:50:44 2021,935411,van	3011,2,4865,PCCACA741	,,3012,Thu,Aug,,5,10:50:44,2021,935411,,,,,,
3012,3013,Fri Aug  6 23:56:02 2021,2463408,car	3012,2,4686,PCD6E5E77	,,3013,Fri,Aug,,6,23:56:02,2021,2463408,,,,4686,,
3013,3014,Sun Aug  8 01:44:42 2021,5366494,car	3013,2,4448,PC19F3DBB	,,3014,Sun,Aug,,8,01:44:42,2021,5366494,,,,4448,,
3014,3015,Sat Aug 14 14:04:06 2021,4289120,truck	3014,4,4484,PCEF56843	,,3015,Sat,Aug,14,14:04:06,2021,4289120,,,,4484.0,PCEF56843,,
3015,3016,Mon Aug 16 13:16:46 2021,6163135,van	3015,2,4565,PC388BB83	,,3016,Mon,Aug,16,13:16:46,2021,6163135,,,,4565.0,PC388BB83,,
3016,3017,Sun Aug 15 17:56:26 2021,334540,truck	3016,4,4530,PCA33A9A8	,,3017,Sun,Aug,15,17:56:26,2021,334540,,,,,4530,,
3017,3018,Wed Aug  4 21:24:33 2021,1645675,truck	3017,4,4386,PC948D5B2	,,3018,Wed,Aug,,4,21:24:33,2021,1645675,,,,4386,,
3018,3019,Sun Aug 22 11:24:47 2021,6448838,car	3018,2,4085,PC6150735	,,3019,Sun,Aug,22,11:24:47,2021,6448838,,,,4085.0,PC6150735,,
3019,3020,Wed Aug  4 21:11:40 2021,4448071,car	3019,2,4828,PCF712D1A	,,3020,Wed,Aug,,4,21:11:40,2021,4448071,,,,4828,,
3020,3021,Sun Aug 15 03:20:08 2021,3949985,truck	3020,4,4912,PC526B1EC	,,3021,Sun,Aug,15,03:20:08,2021,3949985,,,,4912.0,PC526B1EC,,
3021,3022,Sun Aug  1 17:48:12 2021,6505241,truck	3021,4,4630,PCA26D872	,,3022,Sun,Aug,,1,17:48:12,2021,6505241,,,,4630,,
3022,3023,Fri Aug 20 18:02:36 2021,7654878,truck	3022,4,4531,PC857F4A0	,,3023,Fri,Aug,20,18:02:36,2021,7654878,,,,4531.0,PC857F4A0,,
3023,3024,Thu Jul 29 14:36:31 2021,5072147,truck	3023,4,4343,PC0F6325D	,,3024,Thu,Jul,29,14:36:31,2021,5072147,,,,4343.0,PC0F6325D,,
3024,3025,Wed Aug 11 19:16:25 2021,7737222,van	3024,2,4084,PC71D433F	,,3025,Wed,Aug,11,19:16:25,2021,7737222,,,,4084.0,PC71D433F,,
3025,3026,Tue Aug 17 12:33:12 2021,5361438,van	3025,2,4618,PC8F4AF85	,,3026,Tue,Aug,17,12:33:12,2021,5361438,,,,4618.0,PC8F4AF85,,
3026,3027,Thu Aug 19 08:01:19 2021,7624778,car	3026,2,4234,PC5EBC1E1	,,3027,Thu,Aug,19,08:01:19,2021,7624778,,,,4234.0,PC5EBC1E1,,
3027,3028,Sat Jul 31 04:19:51 2021,8032554,truck	3027,4,4025,PC5ABB8E4	,,3028,Sat,Jul,31,04:19:51,2021,8032554,,,,4025.0,PC5ABB8E4,,
3028,3029,Sat Aug 21 06:06:50 2021,3631537,car	3028,2,4681,PCBEB4D23	,,3029,Sat,Aug,21,06:06:50,2021,3631537,,,,4681.0,PCBEB4D23,,
3029,3030,Sat Aug  7 23:34:08 2021,6574052,car	3029,2,4141,PC13CB69B	,,3030,Sat,Aug,,7,23:34:08,2021,6574052,,,,4141,,
3030,3031,Tue Aug  3 04:15:20 2021,6596226,truck	3030,4,4144,PCAC7E4C1	,,3031,Tue,Aug,,3,04:15:20,2021,6596226,,,,4144,,
3031,3032,Mon Aug  2 00:59:37 2021,318095,van	3031,2,4103,PC2B868A9	,,3032,Mon,Aug,,2,00:59:37,2021,318095,,,,,,
3032,3033,Sun Aug 15 11:19:30 2021,4308097,car	3032,2,4456,PC8DFF744	,,3033,Sun,Aug,15,11:19:30,2021,4308097,,,,4456.0,PC8DFF744,,
3033,3034,Wed Aug 18 05:31:20 2021,5461764,car	3033,2,4753,PC6AA246E	,,3034,Wed,Aug,18,05:31:20,2021,5461764,,,,4753.0,PC6AA246E,,
3034,3035,Sat Aug 21 02:00:12 2021,2312712,car	3034,2,4858,PC94DC1E6	,,3035,Sat,Aug,21,02:00:12,2021,2312712,,,,4858.0,PC94DC1E6,,
3035,3036,Thu Aug 19 09:59:57 2021,2785288,car	3035,2,4641,PCAA9F518	,,3036,Thu,Aug,19,09:59:57,2021,2785288,,,,4641.0,PCAA9F518,,
3036,3037,Sat Aug 21 04:11:03 2021,8407578,car	3036,2,4297,PCDE89544	,,3037,Sat,Aug,21,04:11:03,2021,8407578,,,,4297.0,PCDE89544,,
3037,3038,Sat Aug  7 19:06:47 2021,9414721,car	3037,2,4474,PCFEAE55E	,,3038,Sat,Aug,,7,19:06:47,2021,9414721,,,,4474,,
3038,3039,Tue Aug 17 13:50:30 2021,6033424,truck	3038,4,4963,PC704EF75	,,3039,Tue,Aug,17,13:50:30,2021,6033424,,,,4963.0,PC704EF75,,
3039,3040,Sun Aug 22 15:22:15 2021,8818274,truck	3039,4,4337,PCCF6A454	,,3040,Sun,Aug,22,15:22:15,2021,8818274,,,,4337.0,PCCF6A454,,
3040,3041,Wed Aug 11 17:53:15 2021,7768864,car	3040,2,4440,PCBE1B45D	,,3041,Wed,Aug,11,17:53:15,2021,7768864,,,,4440.0,PCBE1B45D,,
3041,3042,Thu Aug  5 12:52:06 2021,9385039,car	3041,2,4195,PC308070B	,,3042,Thu,Aug,,5,12:52:06,2021,9385039,,,,4195,,
3042,3043,Fri Aug 13 11:58:09 2021,9968412,car	3042,2,4005,PCB3DF742	,,3043,Fri,Aug,13,11:58:09,2021,9968412,,,,4005.0,PCB3DF742,,
3043,3044,Wed Aug  4 08:25:20 2021,4924971,car	3043,2,4704,PC47FBB07	,,3044,Wed,Aug,,4,08:25:20,2021,4924971,,,,4704,,
3044,3045,Tue Aug 17 18:47:08 2021,6109450,van	3044,2,5004,PC2111CF9	,,3045,Tue,Aug,17,18:47:08,2021,6109450,,,,5004.0,PC2111CF9,,
3045,3046,Sat Aug 21 11:37:43 2021,6359578,car	3045,2,4578,PC90D44D0	,,3046,Sat,Aug,21,11:37:43,2021,6359578,,,,4578.0,PC90D44D0,,
3046,3047,Sun Aug 15 01:47:21 2021,3516169,car	3046,2,4560,PC5030572	,,3047,Sun,Aug,15,01:47:21,2021,3516169,,,,4560.0,PC5030572,,
3047,3048,Mon Aug 16 22:52:18 2021,6775371,car	3047,2,4226,PCDC5C9E2	,,3048,Mon,Aug,16,22:52:18,2021,6775371,,,,4226.0,PCDC5C9E2,,
3048,3049,Sat Jul 31 11:11:27 2021,6027952,car	3048,2,4968,PC251D4C1	,,3049,Sat,Jul,31,11:11:27,2021,6027952,,,,4968.0,PC251D4C1,,
3049,3050,Mon Aug 16 05:59:36 2021,7434849,car	3049,2,4111,PC07F012A	,,3050,Mon,Aug,16,05:59:36,2021,7434849,,,,4111.0,PC07F012A,,
3050,3051,Sun Aug  1 22:16:49 2021,3078381,car	3050,2,4101,PCCC8F243	,,3051,Sun,Aug,,1,22:16:49,2021,3078381,,,,4101,,
3051,3052,Tue Aug  3 06:15:18 2021,999203,van	3051,2,4303,PC2E2E0C0	,,3052,Tue,Aug,,3,06:15:18,2021,999203,,,,,,
3052,3053,Thu Aug 12 13:21:22 2021,5619071,car	3052,2,4679,PC88494D0	,,3053,Thu,Aug,12,13:21:22,2021,5619071,,,,4679.0,PC88494D0,,
3053,3054,Sat Aug 21 06:26:13 2021,495039,car	3053,2,4802,PCBDD55F1	,,3054,Sat,Aug,21,06:26:13,2021,495039,,,,,4802,,
3054,3055,Tue Aug 10 22:24:18 2021,2050637,car	3054,2,4546,PCEF3EBBC	,,3055,Tue,Aug,10,22:24:18,2021,2050637,,,,4546.0,PCEF3EBBC,,
3055,3056,Thu Aug 12 13:34:35 2021,4263435,car	3055,2,4514,PC374C341	,,3056,Thu,Aug,12,13:34:35,2021,4263435,,,,4514.0,PC374C341,,
3056,3057,Tue Aug  3 09:37:51 2021,5464338,car	3056,2,4789,PCBE8B2AB	,,3057,Tue,Aug,,3,09:37:51,2021,5464338,,,,4789,,
3057,3058,Thu Aug 19 14:50:22 2021,4232451,van	3057,2,4829,PCEC030F2	,,3058,Thu,Aug,19,14:50:22,2021,4232451,,,,4829.0,PCEC030F2,,
3058,3059,Thu Aug 19 22:26:30 2021,7216285,van	3058,2,4484,PCEF56843	,,3059,Thu,Aug,19,22:26:30,2021,7216285,,,,4484.0,PCEF56843,,
3059,3060,Fri Aug 20 10:18:58 2021,8531251,car	3059,2,4143,PC5F47DCF	,,3060,Fri,Aug,20,10:18:58,2021,8531251,,,,4143.0,PC5F47DCF,,
3060,3061,Thu Aug  5 20:56:40 2021,2499797,car	3060,2,4410,PC6EFC03B	,,3061,Thu,Aug,,5,20:56:40,2021,2499797,,,,4410,,
3061,3062,Fri Aug  6 18:22:58 2021,7581059,car	3061,2,4013,PCE5BA2CE	,,3062,Fri,Aug,,6,18:22:58,2021,7581059,,,,4013,,
3062,3063,Sat Aug  7 09:42:41 2021,4709315,truck	3062,4,4869,PCF775FA6	,,3063,Sat,Aug,,7,09:42:41,2021,4709315,,,,4869,,
3063,3064,Wed Aug  4 01:18:11 2021,2934889,car	3063,2,4815,PC19C02F1	,,3064,Wed,Aug,,4,01:18:11,2021,2934889,,,,4815,,
3064,3065,Sat Aug 21 13:20:20 2021,3199953,car	3064,2,4078,PC8473A64	,,3065,Sat,Aug,21,13:20:20,2021,3199953,,,,4078.0,PC8473A64,,
3065,3066,Tue Aug  3 18:23:50 2021,9787963,truck	3065,4,4813,PCACF7982	,,3066,Tue,Aug,,3,18:23:50,2021,9787963,,,,4813,,
3066,3067,Thu Aug 12 13:17:52 2021,3757104,car	3066,2,4208,PC1E49F6B	,,3067,Thu,Aug,12,13:17:52,2021,3757104,,,,4208.0,PC1E49F6B,,
3067,3068,Mon Aug 16 09:28:47 2021,7672316,car	3067,2,4135,PCC943ECD	,,3068,Mon,Aug,16,09:28:47,2021,7672316,,,,4135.0,PCC943ECD,,
3068,3069,Thu Aug 19 02:08:49 2021,8103565,van	3068,2,4725,PCB905D54	,,3069,Thu,Aug,19,02:08:49,2021,8103565,,,,4725.0,PCB905D54,,
3069,3070,Fri Aug 13 13:38:30 2021,3883896,truck	3069,4,4556,PC18C31F6	,,3070,Fri,Aug,13,13:38:30,2021,3883896,,,,4556.0,PC18C31F6,,
3070,3071,Sun Aug 15 02:16:01 2021,7508791,truck	3070,4,4800,PCA4DF48A	,,3071,Sun,Aug,15,02:16:01,2021,7508791,,,,4800.0,PCA4DF48A,,
3071,3072,Tue Aug 17 11:28:30 2021,7510715,truck	3071,4,4562,PC4C95CA2	,,3072,Tue,Aug,17,11:28:30,2021,7510715,,,,4562.0,PC4C95CA2,,
3072,3073,Sat Aug  7 05:14:58 2021,9033437,car	3072,2,4781,PC0D83A1E	,,3073,Sat,Aug,,7,05:14:58,2021,9033437,,,,4781,,
3073,3074,Sat Jul 31 10:04:45 2021,1772699,truck	3073,4,4318,PCAD89FE3	,,3074,Sat,Jul,31,10:04:45,2021,1772699,,,,4318.0,PCAD89FE3,,
3074,3075,Wed Aug 18 12:26:21 2021,3219221,truck	3074,4,4846,PCBABD060	,,3075,Wed,Aug,18,12:26:21,2021,3219221,,,,4846.0,PCBABD060,,
3075,3076,Sun Aug  1 01:31:20 2021,2135279,truck	3075,4,4849,PCF764517	,,3076,Sun,Aug,,1,01:31:20,2021,2135279,,,,4849,,
3076,3077,Wed Aug 18 21:15:06 2021,5196650,car	3076,2,4409,PC44E2F09	,,3077,Wed,Aug,18,21:15:06,2021,5196650,,,,4409.0,PC44E2F09,,
3077,3078,Tue Aug 10 23:35:16 2021,6079717,car	3077,2,4740,PC04EDDB4	,,3078,Tue,Aug,10,23:35:16,2021,6079717,,,,4740.0,PC04EDDB4,,
3078,3079,Fri Aug 20 18:32:19 2021,7545484,car	3078,2,4089,PC3CCA187	,,3079,Fri,Aug,20,18:32:19,2021,7545484,,,,4089.0,PC3CCA187,,
3079,3080,Mon Aug  9 22:19:30 2021,457434,car	3079,2,4300,PC666483B	,,3080,Mon,Aug,,9,22:19:30,2021,457434,,,,,,
3080,3081,Sun Aug  1 15:41:47 2021,7725449,van	3080,2,4953,PC1E2B07E	,,3081,Sun,Aug,,1,15:41:47,2021,7725449,,,,4953,,
3081,3082,Sat Aug 21 14:20:24 2021,6479022,car	3081,2,4037,PC0A50259	,,3082,Sat,Aug,21,14:20:24,2021,6479022,,,,4037.0,PC0A50259,,
3082,3083,Tue Aug  3 18:07:48 2021,1837708,van	3082,2,4336,PCD30AB50	,,3083,Tue,Aug,,3,18:07:48,2021,1837708,,,,4336,,
3083,3084,Wed Aug 11 01:13:40 2021,7934288,van	3083,2,4750,PCD987A9D	,,3084,Wed,Aug,11,01:13:40,2021,7934288,,,,4750.0,PCD987A9D,,
3084,3085,Wed Aug  4 22:31:02 2021,9305794,car	3084,2,4171,PC36C9AE8	,,3085,Wed,Aug,,4,22:31:02,2021,9305794,,,,4171,,
3085,3086,Thu Aug 19 08:14:48 2021,7833901,car	3085,2,4088,PC14008D5	,,3086,Thu,Aug,19,08:14:48,2021,7833901,,,,4088.0,PC14008D5,,
3086,3087,Sat Aug  7 09:18:30 2021,9881360,car	3086,2,4538,PCDE5402C	,,3087,Sat,Aug,,7,09:18:30,2021,9881360,,,,4538,,
3087,3088,Sat Aug 14 02:52:08 2021,7903911,van	3087,2,4577,PC8FE0901	,,3088,Sat,Aug,14,02:52:08,2021,7903911,,,,4577.0,PC8FE0901,,
3088,3089,Sat Aug  7 09:15:23 2021,4567158,car	3088,2,4211,PC0AB9251	,,3089,Sat,Aug,,7,09:15:23,2021,4567158,,,,4211,,
3089,3090,Thu Aug 12 08:00:25 2021,9360204,van	3089,2,4658,PC1A58039	,,3090,Thu,Aug,12,08:00:25,2021,9360204,,,,4658.0,PC1A58039,,
3090,3091,Thu Aug 12 02:57:59 2021,6154918,car	3090,2,4064,PC0B32B5B	,,3091,Thu,Aug,12,02:57:59,2021,6154918,,,,4064.0,PC0B32B5B,,
3091,3092,Sat Aug  7 18:34:17 2021,9101905,car	3091,2,4537,PC10C700F	,,3092,Sat,Aug,,7,18:34:17,2021,9101905,,,,4537,,
